panel_index,municipality,reference_profile,consensus_class,anchor_consensus_class,anchor_second_class,anchor_top_affinity_share,anchor_second_affinity_share,anchor_affinity_margin,anchor_affinity_entropy,anchor_consensus_matches_reference,anchor_raw_affinity_A,anchor_affinity_share_A,anchor_raw_affinity_B,anchor_affinity_share_B,anchor_raw_affinity_C,anchor_affinity_share_C,anchor_raw_affinity_D,anchor_affinity_share_D,anchor_raw_affinity_E,anchor_affinity_share_E,anchor_raw_affinity_F,anchor_affinity_share_F,anchor_raw_affinity_G,anchor_affinity_share_G,anchor_class_matches_full,anchor_vs_all_L1_affinity_share
151,Вагайский муниципальный район,G,G,G,F,0.8080559488639859,0.14695872495041973,0.6610972239135662,0.34187453003536705,True,0.009999999776482582,0.008179150215562609,0.009999999776482582,0.008179150215562609,0.014999999664723873,0.012268725323343914,0.009999999776482582,0.008179150215562609,0.009999999776482582,0.008179150215562609,0.1796748045854634,0.14695872495041973,0.9879460695868211,0.8080559488639859,True,0.368948695274384
152,Вадинский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
153,Вадский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
154,Валдайский муниципальный район,G,G,G,F,0.573894868124788,0.283101228724588,0.2907936394002,0.5555392224530088,True,0.009999999776482582,0.007729940555189017,0.009999999776482582,0.007729940555189017,0.014999999664723873,0.011594910832783526,0.14000000059604645,0.10821917065227356,0.009999999776482582,0.007729940555189017,0.36623984411722277,0.283101228724588,0.7424311366948214,0.573894868124788,True,0.227044289419267
155,Ванинский муниципальный район,A,A,A,D,0.8658465781680319,0.04762156154119937,0.8182250166268326,0.3078879881133536,True,1.0,0.8658465781680319,0.009999999776482582,0.008658465588148527,0.019999999552965164,0.017316931176297054,0.054999999701976776,0.04762156154119937,0.009999999776482582,0.008658465588148527,0.049939023194516576,0.04323953235002616,0.009999999776482582,0.008658465588148527,True,0.10167429790336988
156,Варгашинский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
157,Варнавинский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
158,Варненский муниципальный район,G,G,G,F,0.756098036891088,0.19677602925444368,0.5593220076366443,0.38562050042283297,True,0.009999999776482582,0.008568351609903341,0.009999999776482582,0.008568351609903341,0.014999999664723873,0.012852527414855012,0.009999999776482582,0.008568351609903341,0.009999999776482582,0.008568351609903341,0.2296544700951838,0.19677602925444368,0.882431130763913,0.756098036891088,True,0.34168425192780394
159,Вачский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
160,Велижский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
161,Великоустюгский муниципальный округ,F,F,F,G,0.39959016034130396,0.2721182949730609,0.12747186536824306,0.7106176810917061,True,0.10333333909511566,0.07483116389645303,0.009999999776482582,0.00724172497270857,0.019999999552965164,0.01448344994541714,0.3100000023841858,0.22449348089834775,0.009999999776482582,0.00724172497270857,0.5517886317357784,0.39959016034130396,0.37576446208086883,0.2721182949730609,True,0.143096329299713
162,Вельский муниципальный район,F,D,F,D,0.47827369858388485,0.44705173646311097,0.031221962120773883,0.5184431681024367,True,0.05999999865889549,0.03584379091038493,0.009999999776482582,0.005973965151730822,0.02500000037252903,0.014934913435695927,0.7483333349227905,0.44705173646311097,0.009999999776482582,0.005973965151730822,0.800596715491495,0.47827369858388485,0.019999999552965164,0.011947930303461644,False,0.17092298211654094
163,Венгеровский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
164,Веневский муниципальный район,G,G,G,F,0.756098036891088,0.19677602925444368,0.5593220076366443,0.38562050042283297,True,0.009999999776482582,0.008568351609903341,0.009999999776482582,0.008568351609903341,0.014999999664723873,0.012852527414855012,0.009999999776482582,0.008568351609903341,0.009999999776482582,0.008568351609903341,0.2296544700951838,0.19677602925444368,0.882431130763913,0.756098036891088,True,0.34168425192780394
165,Верхнебуреинский муниципальный район,A,A,A,D,0.8658465781680319,0.04762156154119937,0.8182250166268326,0.3078879881133536,True,1.0,0.8658465781680319,0.009999999776482582,0.008658465588148527,0.019999999552965164,0.017316931176297054,0.054999999701976776,0.04762156154119937,0.009999999776482582,0.008658465588148527,0.049939023194516576,0.04323953235002616,0.009999999776482582,0.008658465588148527,True,0.10167429790336988
166,Верхневилюйский муниципальный район,A,A,A,D,0.8658465781680319,0.04762156154119937,0.8182250166268326,0.3078879881133536,True,1.0,0.8658465781680319,0.009999999776482582,0.008658465588148527,0.019999999552965164,0.017316931176297054,0.054999999701976776,0.04762156154119937,0.009999999776482582,0.008658465588148527,0.049939023194516576,0.04323953235002616,0.009999999776482582,0.008658465588148527,True,0.10167429790336988
167,Верхнекетский муниципальный район,G,G,G,F,0.7497232041891355,0.20301257769695882,0.5467106264921767,0.3901810035500261,True,0.009999999776482582,0.008593494202528314,0.009999999776482582,0.008593494202528314,0.014999999664723873,0.012890241303792469,0.009999999776482582,0.008593494202528314,0.009999999776482582,0.008593494202528314,0.2362398442062663,0.20301257769695882,0.8724311319264498,0.7497232041891355,True,0.3396837844493651
168,Верхнеколымский муниципальный район,A,A,A,D,0.8658465781680319,0.04762156154119937,0.8182250166268326,0.3078879881133536,True,1.0,0.8658465781680319,0.009999999776482582,0.008658465588148527,0.019999999552965164,0.017316931176297054,0.054999999701976776,0.04762156154119937,0.009999999776482582,0.008658465588148527,0.049939023194516576,0.04323953235002616,0.009999999776482582,0.008658465588148527,True,0.10167429790336988
169,Верхнетоемский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
170,Верхнеуральский муниципальный район,G,G,G,F,0.8025734034330488,0.15241932208834946,0.6501540813446993,0.3466471012616659,True,0.009999999776482582,0.008183140814291218,0.009999999776482582,0.008183140814291218,0.014999999664723873,0.012274711221436826,0.009999999776482582,0.008183140814291218,0.009999999776482582,0.008183140814291218,0.18626016848607035,0.15241932208834946,0.9807644811543551,0.8025734034330488,True,0.36605241077891404
171,Верхнеуслонский муниципальный район,F,G,G,F,0.4190556051503801,0.38581144112032245,0.033244164030057644,0.6279871441222661,False,0.02500000037252903,0.01840876932325901,0.009999999776482582,0.007363507454991569,0.019999999552965164,0.014727014909983138,0.20000000298023224,0.14727015458607207,0.009999999776482582,0.007363507454991569,0.5239506238772546,0.38581144112032245,0.5690978088162162,0.4190556051503801,True,0.20033043994348504
172,Верховажский муниципальный округ,G,G,G,F,0.7944299049510631,0.16056057501120516,0.633869329939858,0.35347120314352765,True,0.009999999776482582,0.008183549097769402,0.009999999776482582,0.008183549097769402,0.014999999664723873,0.012275323646654103,0.009999999776482582,0.008183549097769402,0.009999999776482582,0.008183549097769402,0.1961991912117455,0.16056057501120516,0.9707644906910983,0.7944299049510631,True,0.35863545000757946
173,Верховский муниципальный район,G,G,G,F,0.8084135893587567,0.14662649383014867,0.661787095528608,0.34152475035752194,True,0.009999999776482582,0.008174530329289918,0.009999999776482582,0.008174530329289918,0.014999999664723873,0.012261795493934876,0.009999999776482582,0.008174530329289918,0.009999999776482582,0.008174530329289918,0.1793699266457158,0.14662649383014867,0.9889419192595106,0.8084135893587567,True,0.3697419217871083
174,Верхошижемский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
175,Верхоянский муниципальный район,A,A,A,D,0.8658465781680319,0.04762156154119937,0.8182250166268326,0.3078879881133536,True,1.0,0.8658465781680319,0.009999999776482582,0.008658465588148527,0.019999999552965164,0.017316931176297054,0.054999999701976776,0.04762156154119937,0.009999999776482582,0.008658465588148527,0.049939023194516576,0.04323953235002616,0.009999999776482582,0.008658465588148527,True,0.10167429790336988
176,Ветлужский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
177,Вешкаймский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
178,Викуловский муниципальный район,F,G,G,F,0.6139295973539486,0.30356382900445417,0.3103657683494944,0.506159848186343,False,0.014999999664723873,0.012375985700458546,0.009999999776482582,0.00825065713363903,0.019999999552965164,0.01650131426727806,0.04500000178813934,0.03712795940658266,0.009999999776482582,0.00825065713363903,0.36792684182888125,0.30356382900445417,0.7440978017720309,0.6139295973539486,True,0.26358951127901564
179,Вилюйский муниципальный район,A,A,A,D,0.8658465781680319,0.04762156154119937,0.8182250166268326,0.3078879881133536,True,1.0,0.8658465781680319,0.009999999776482582,0.008658465588148527,0.019999999552965164,0.017316931176297054,0.054999999701976776,0.04762156154119937,0.009999999776482582,0.008658465588148527,0.049939023194516576,0.04323953235002616,0.009999999776482582,0.008658465588148527,True,0.10167429790336988
180,Виноградовский муниципальный округ,G,G,G,F,0.7603822127846593,0.192491853408924,0.5678903593757354,0.38262650600011927,True,0.009999999776482582,0.008568351601166663,0.009999999776482582,0.008568351601166663,0.014999999664723873,0.012852527401749997,0.009999999776482582,0.008568351601166663,0.009999999776482582,0.008568351601166663,0.22465447038866398,0.192491853408924,0.8874311316604456,0.7603822127846593,True,0.3453294490185216
181,Вичугский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
182,Вожегодский муниципальный округ,G,G,G,F,0.7603822127846593,0.192491853408924,0.5678903593757354,0.38262650600011927,True,0.009999999776482582,0.008568351601166663,0.009999999776482582,0.008568351601166663,0.014999999664723873,0.012852527401749997,0.009999999776482582,0.008568351601166663,0.009999999776482582,0.008568351601166663,0.22465447038866398,0.192491853408924,0.8874311316604456,0.7603822127846593,True,0.3453294490185216
183,Вознесенский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
184,Вологодский муниципальный округ,D,D,D,F,0.5776056543985368,0.3600691174727846,0.21753653692575226,0.4835281044183061,True,0.054999999701976776,0.03241664306273594,0.009999999776482582,0.0058939350025128115,0.019999999552965164,0.011787870005025623,0.9800000190734863,0.5776056543985368,0.010744680610901497,0.0063328450558914244,0.6109146254091729,0.3600691174727846,0.009999999776482582,0.0058939350025128115,True,0.1489431751221476
185,Володарский муниципальный округ,F,G,G,F,0.4421653720024307,0.3829326909260854,0.05923268107634533,0.612618394382936,False,0.019999999552965164,0.01488527118113484,0.009999999776482582,0.00744263559056742,0.019999999552965164,0.01488527118113484,0.17499999701976776,0.13024612352807932,0.009999999776482582,0.00744263559056742,0.514512201634849,0.3829326909260854,0.5940978256138888,0.4421653720024307,True,0.20154693309292718
186,Волосовский муниципальный район,F,D,F,D,0.48080209904049626,0.45265991895542407,0.028142180085072188,0.502247750119193,True,0.05999999865889549,0.03629344472949796,0.009999999776482582,0.006048907454916328,0.019999999552965164,0.012097814909832656,0.7483333349227905,0.45265991895542407,0.009999999776482582,0.006048907454916328,0.7948577356774632,0.48080209904049626,0.009999999776482582,0.006048907454916328,False,0.1733380221443305
187,Волховский муниципальный район,F,D,F,D,0.4771828940963893,0.45056599009824533,0.02661690399814398,0.5094198350016722,True,0.07000000029802322,0.04214648468708187,0.009999999776482582,0.006020926223656706,0.019999999552965164,0.012041852447313412,0.7483333349227905,0.45056599009824533,0.009999999776482582,0.006020926223656706,0.7925406585379344,0.4771828940963893,0.009999999776482582,0.006020926223656706,False,0.1737791656876505
188,Волчихинский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
189,Вольский муниципальный район,F,G,G,F,0.4368185104195857,0.38522047931625614,0.051598031103329556,0.6144640445490102,False,0.019999999552965164,0.014830083498100255,0.009999999776482582,0.007415041749050127,0.019999999552965164,0.014830083498100255,0.18000000715255737,0.1334707597698574,0.009999999776482582,0.007415041749050127,0.5195122074063231,0.38522047931625614,0.5890978303822604,0.4368185104195857,True,0.2012949565929953
190,Воскресенский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
191,Воскресенский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
192,Вохомский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
193,Всеволожский муниципальный район,E,E,E,B,0.6604412310654266,0.30316329356703275,0.35727793749839387,0.4185252737846804,True,0.009999999776482582,0.006617359157734661,0.45813334226608277,0.30316329356703275,0.009999999776482582,0.006617359157734661,0.014999999664723873,0.009926038736601993,0.9980434801267541,0.6604412310654266,0.009999999776482582,0.006617359157734661,0.009999999776482582,0.006617359157734661,True,0.08084072393713816
194,Вурнарский муниципальный округ,G,G,G,F,0.8021500598467219,0.15120169483643112,0.6509483650102909,0.34936375437046624,True,0.009999999776482582,0.008481499148517625,0.009999999776482582,0.008481499148517625,0.014999999664723873,0.01272224872277644,0.009999999776482582,0.008481499148517625,0.009999999776482582,0.008481499148517625,0.17827236530848029,0.15120169483643112,0.9457644549283114,0.8021500598467219,True,0.38041229573696367
195,Выборгский муниципальный район,E,E,E,B,0.4818981348924255,0.2714486490451094,0.2104494858473161,0.6780093195780015,True,0.02500000037252903,0.016229789652842014,0.41813335061073303,0.2714486490451094,0.009999999776482582,0.006491915619294097,0.1850000023841858,0.1201004431891882,0.7423049718775647,0.4818981348924255,0.14993902495721492,0.0973391519818467,0.009999999776482582,0.006491915619294097,True,0.04468782340567441
196,Высокогорский муниципальный район,F,D,D,F,0.44146447846552966,0.4127307473798546,0.028733731085675063,0.6009460384924752,False,0.054999999701976776,0.03341359464289646,0.009999999776482582,0.006075198923108993,0.019999999552965164,0.012150397846217987,0.7266666889190674,0.44146447846552966,0.009999999776482582,0.006075198923108993,0.679369915912791,0.4127307473798546,0.14499999582767487,0.0880903838192834,True,0.11181157531021384
197,Вытегорский муниципальный район,F,G,G,F,0.5980300179346735,0.3152508272372665,0.282779190697407,0.5196313461409267,False,0.02500000037252903,0.02064741840224382,0.009999999776482582,0.008258967053227022,0.019999999552965164,0.016517934106454045,0.03999999910593033,0.03303586821290809,0.009999999776482582,0.008258967053227022,0.38170732267019225,0.3152508272372665,0.7240978208455172,0.5980300179346735,True,0.2518726919019232
198,Вязниковский муниципальный район,F,G,G,F,0.4512873859293023,0.3768925938635306,0.07439479206577171,0.6103480999873383,False,0.019999999552965164,0.014940870959368342,0.009999999776482582,0.007470435479684171,0.019999999552965164,0.014940870959368342,0.17000000178813934,0.12699740732906212,0.009999999776482582,0.007470435479684171,0.5045122020855183,0.3768925938635306,0.6040978160771456,0.4512873859293023,True,0.201328718153099
199,Вятскополянский муниципальный район,G,G,G,F,0.8066556267592969,0.14833492302567794,0.658320703733619,0.34313162419342763,True,0.009999999776482582,0.008183536402731863,0.009999999776482582,0.008183536402731863,0.014999999664723873,0.012275304604097797,0.009999999776482582,0.008183536402731863,0.009999999776482582,0.008183536402731863,0.1812601696995155,0.14833492302567794,0.9857054078232698,0.8066556267592969,True,0.369271501307622
200,Гаврилов-Ямский муниципальный район,G,G,G,F,0.8066556267592969,0.14833492302567794,0.658320703733619,0.34313162419342763,True,0.009999999776482582,0.008183536402731863,0.009999999776482582,0.008183536402731863,0.014999999664723873,0.012275304604097797,0.009999999776482582,0.008183536402731863,0.009999999776482582,0.008183536402731863,0.1812601696995155,0.14833492302567794,0.9857054078232698,0.8066556267592969,True,0.369271501307622
201,Гаврилово-Посадский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
202,Гавриловский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
203,Гагаринский муниципальный район,F,D,F,D,0.4780812355754996,0.4502047373266945,0.02787649824880506,0.5111455351809089,True,0.06499999761581421,0.038845097756215016,0.009999999776482582,0.005976168971198329,0.019999999552965164,0.011952337942396658,0.753333330154419,0.4502047373266945,0.009999999776482582,0.005976168971198329,0.799979430289916,0.4780812355754996,0.014999999664723873,0.008964253456797492,False,0.17222054480548407
204,Гагинский муниципальный округ,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
205,Газимуро-Заводский муниципальный округ,A,A,A,D,0.8658465781680319,0.04762156154119937,0.8182250166268326,0.3078879881133536,True,1.0,0.8658465781680319,0.009999999776482582,0.008658465588148527,0.019999999552965164,0.017316931176297054,0.054999999701976776,0.04762156154119937,0.009999999776482582,0.008658465588148527,0.049939023194516576,0.04323953235002616,0.009999999776482582,0.008658465588148527,True,0.10167429790336988
206,Галичский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
207,Гатчинский муниципальный район,E,E,E,B,0.4818981348924255,0.2714486490451094,0.2104494858473161,0.6780093195780015,True,0.02500000037252903,0.016229789652842014,0.41813335061073303,0.2714486490451094,0.009999999776482582,0.006491915619294097,0.1850000023841858,0.1201004431891882,0.7423049718775647,0.4818981348924255,0.14993902495721492,0.0973391519818467,0.009999999776482582,0.006491915619294097,True,0.04468782340567441
208,Гафурийский муниципальный район,G,G,G,F,0.7871026578821847,0.1627012822417164,0.6244013756404683,0.36695810139736573,True,0.009999999776482582,0.009126556341108902,0.009999999776482582,0.009126556341108902,0.014999999664723873,0.013689834511663354,0.009999999776482582,0.009126556341108902,0.009999999776482582,0.009126556341108902,0.17827236530848029,0.1627012822417164,0.862431141463193,0.7871026578821847,True,0.3901875380222085
209,Гдовский муниципальный район,F,G,G,F,0.4512873859293023,0.3768925938635306,0.07439479206577171,0.6103480999873383,False,0.019999999552965164,0.014940870959368342,0.009999999776482582,0.007470435479684171,0.019999999552965164,0.014940870959368342,0.17000000178813934,0.12699740732906212,0.009999999776482582,0.007470435479684171,0.5045122020855183,0.3768925938635306,0.6040978160771456,0.4512873859293023,True,0.20274818012139567
210,Георгиевский муниципальный округ,F,D,D,F,0.42980543755270384,0.41849477811551344,0.011310659437190396,0.5994051204386744,False,0.04500000178813934,0.027762553637977513,0.009999999776482582,0.006169455980944752,0.014999999664723873,0.009254183971417128,0.6966666579246521,0.42980543755270384,0.009999999776482582,0.006169455980944752,0.6783333409850191,0.41849477811551344,0.1658884232078702,0.10234413476049858,True,0.109470019459796
211,Гиагинский муниципальный район,G,G,G,F,0.8066556267592969,0.14833492302567794,0.658320703733619,0.34313162419342763,True,0.009999999776482582,0.008183536402731863,0.009999999776482582,0.008183536402731863,0.014999999664723873,0.012275304604097797,0.009999999776482582,0.008183536402731863,0.009999999776482582,0.008183536402731863,0.1812601696995155,0.14833492302567794,0.9857054078232698,0.8066556267592969,True,0.369271501307622
212,Глазуновский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
213,Глинковский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
214,Горномарийский муниципальный район,G,G,G,F,0.7871026578821847,0.1627012822417164,0.6244013756404683,0.36695810139736573,True,0.009999999776482582,0.009126556341108902,0.009999999776482582,0.009126556341108902,0.014999999664723873,0.013689834511663354,0.009999999776482582,0.009126556341108902,0.009999999776482582,0.009126556341108902,0.17827236530848029,0.1627012822417164,0.862431141463193,0.7871026578821847,True,0.3901875380222085
215,Горный муниципальный район,A,A,A,D,0.8658465781680319,0.04762156154119937,0.8182250166268326,0.3078879881133536,True,1.0,0.8658465781680319,0.009999999776482582,0.008658465588148527,0.019999999552965164,0.017316931176297054,0.054999999701976776,0.04762156154119937,0.009999999776482582,0.008658465588148527,0.049939023194516576,0.04323953235002616,0.009999999776482582,0.008658465588148527,True,0.10167429790336988
216,Городецкий муниципальный округ,F,D,F,D,0.4780812355754996,0.4502047373266945,0.02787649824880506,0.5111455351809089,True,0.06499999761581421,0.038845097756215016,0.009999999776482582,0.005976168971198329,0.019999999552965164,0.011952337942396658,0.753333330154419,0.4502047373266945,0.009999999776482582,0.005976168971198329,0.799979430289916,0.4780812355754996,0.014999999664723873,0.008964253456797492,False,0.17222054480548407
217,Городовиковский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
218,Гороховецкий муниципальный район,G,G,G,F,0.7540199494082321,0.19871583234500625,0.5553041170632259,0.3872664258587447,True,0.009999999776482582,0.008593494226683943,0.009999999776482582,0.008593494226683943,0.014999999664723873,0.012890241340025912,0.009999999776482582,0.008593494226683943,0.009999999776482582,0.008593494226683943,0.23123984570365128,0.19871583234500625,0.8774311271580783,0.7540199494082321,True,0.3415097249944071
219,Горьковский муниципальный район,G,G,G,F,0.812380248532921,0.14267870310068595,0.669701545432235,0.3379852472479591,True,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.014999999664723873,0.01225664955447082,0.009999999776482582,0.008171099702980546,0.009999999776482582,0.008171099702980546,0.17461382812343357,0.14267870310068595,0.9942116237774924,0.812380248532921,True,0.3697787381235158
